AALI|Astra Agro Lestari Tbk.|1574745000|1574745000|99600|205045
ABBA|Mahaka Media Tbk.|2755125000|2755125000|0|0
ABDA|Asuransi Bina Dana Arta Tbk.|620806680|620806680|0|0
ABMM|ABM Investama Tbk.|2753165000|2753165000|0|0
ACES|Ace Hardware Indonesia Tbk.|17150000000|1715000000|28023700|28451200
ACST|Acset Indonusa Tbk.|500000000|500000000|11200|0
ADES|Akasha Wira International Tbk.|589896800|589896800|0|0
ADHI|Adhi Karya (Persero) Tbk.|3560849376|3560849376|1072600|875600
ADMF|Adira Dinamika Multi Finance Tbk.|1000000000|1000000000|1010700|1000000
ADMG|Polychem Indonesia Tbk|3889179559|3889179559|0|0
ADRO|Adaro Energy Tbk.|31985962000|3198596200|8553800|2229800
AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|11364918541|1136491854|0|0
AGRS|Bank Agris Tbk.|5203614878|5203614878|0|0
AHAP|Asuransi Harta Aman Pratama Tbk.|840000000|840000000|0|0
AIMS|Akbar Indo Makmur Stimec Tbk|110000000|110000000|0|0
AISA|Tiga Pilar Sejahtera Food Tbk.|3218600000|3218600000|99900|111100
AKKU|Alam Karya Unggul Tbk.|253000000|253000000|0|0
AKPI|Argha Karya Prima Industry Tbk.|680000000|680000000|0|0
AKRA|AKR Corporindo Tbk.|3949030235|3949030235|883600|680130
AKSI|Majapahit Inti Corpora Tbk.|720000000|720000000|0|0
ALDO|Alkindo Naratama Tbk.|550000000|550000000|0|0
ALKA|Alakasa Industrindo Tbk|101533011|101533011|0|0
ALMI|Alumindo Light Metal Industry Tbk.|616000000|616000000|0|0
ALTO|Tri Banyan Tirta Tbk.|2186528006|2186528006|0|0
AMAG|Asuransi Multi Artha Guna Tbk.|5001552516|5001552516|0|0
AMFG|Asahimas Flat Glass Tbk.|434000000|434000000|0|0
AMIN|Ateliers Mecaniques D Indonesie Tbk.|1080000000|1080000000|0|0
AMRT|Sumber Alfaria Trijaya Tbk.|41524501700|4152450170|0|10000
ANJT|Austindo Nusantara Jaya Tbk.|3335525000|3335525000|0|0
ANTM|Aneka Tambang (Persero) Tbk.|24030764725|2403076472|821500|1232400
APEX|Apexindo Pratama Duta Tbk.|2659850000|2659850000|0|0
APIC|Pacific Strategic Financial Tbk.|2940498750|2940498750|0|0
APII|Arita Prima Indonesia Tbk.|1075760000|1075760000|0|0
APLI|Asiaplast Industries Tbk.|1500000000|1500000000|0|0
APLN|Agung Podomoro Land Tbk.|20500900000|2050090000|240600|700500
APOL|Arpeni Pratama Ocean Line Tbk.|8670479000|8670479000|0|0
ARGO|Argo Pantes Tbk|335557450|335557450|0|0
ARII|Atlas Resources Tbk.|3000000000|3000000000|0|0
ARNA|Arwana Citramulia Tbk.|7341430976|7341430976|403400|1305800
ARTA|Arthavest Tbk|446674175|446674175|0|0
ARTI|Ratu Prabu Energi Tbk|7840000000|7840000000|0|0
ARTO|Bank Artos Indonesia Tbk.|1194187500|1194187500|0|0
ASBI|Asuransi Bintang Tbk.|174193236|174193236|0|0
ASDM|Asuransi Dayin Mitra Tbk.|192000000|192000000|0|0
ASGR|Astra Graphia Tbk.|1348780500|1348780500|9600|0
ASII|Astra International Tbk.|40483553140|4048355314|31653228|27413609
ASJT|Asuransi Jasa Tania Tbk.|600000000|600000000|0|0
ASMI|Asuransi Mitra Maparya Tbk.|1443180900|1443180900|0|0
ASRI|Alam Sutera Realty Tbk.|19649411888|1964941188|894800|1459500
ASRM|Asuransi Ramayana Tbk.|214559422|214559422|0|0
ASSA|Adi Sarana Armada Tbk.|3397500000|3397500000|0|0
ATIC|Anabatic Technologies Tbk.|1875000000|1875000000|0|0
ATPK|Bara Jaya Internasional Tbk.|5760245414|5760245414|0|0
AUTO|Astra Otoparts Tbk.|4819733000|4819733000|0|1612500
BABP|Bank MNC Internasional Tbk.|18938267441|1893826744|0|0
BACA|Bank Capital Indonesia Tbk.|6966703510|6966703510|0|0
BAJA|Saranacentral Bajatama Tbk.|1800000000|1800000000|0|0
BALI|Bali Towerindo Sentra Tbk.|3573778500|3573778500|0|0
BAPA|Bekasi Asri Pemula Tbk.|661784520|661784520|0|0
BATA|Sepatu Bata Tbk.|1300000000|1300000000|0|0
BAYU|Bayu Buana Tbk|353220780|353220780|0|0
BBCA|Bank Central Asia Tbk.|24408459120|2440845912|4317259|5232643
BBHI|Bank Harda Internasional Tbk.|3613500000|3613500000|0|0
BBKP|Bank Bukopin Tbk.|8995754228|8995754228|1571000|236100
BBLD|Buana Finance Tbk.|1645796054|1645796054|0|0
BBMD|Bank Mestika Dharma Tbk.|4049189100|4049189100|0|0
BBNI|Bank Negara Indonesia (Persero) Tbk.|18462169893|1846216989|40292360|23108125
BBNP|Bank Nusantara Parahyangan Tbk.|670065543|670065543|0|0
BBRI|Bank Rakyat Indonesia (Persero) Tbk.|24422470380|2442247038|45645970|8011550
BBRM|Pelayaran Nasional Bina Buana Raya Tbk.|5367076248|5367076248|0|0
BBTN|Bank Tabungan Negara (Persero) Tbk.|10478124500|1047812450|34542200|21735300
BBYB|Bank Yudha Bhakti Tbk.|2490008400|2490008400|0|0
BCAP|MNC Kapital Indonesia Tbk.|4689385060|4689385060|100|100
BCIC|Bank JTrust Indonesia Tbk.|28066675536|2806667553|0|0
BCIP|Bumi Citra Permai Tbk.|1429915525|1429915525|167700|0
BDMN|Bank Danamon Indonesia Tbk.|9488796931|9488796931|379600|202800
BEKS|Bank Pundi Indonesia Tbk.|10647565981|1064756598|0|0
BEST|Bekasi Fajar Industrial Estate Tbk.|9647311150|9647311150|7461100|1419700
BFIN|BFI Finance  Indonesia Tbk.|1565959562|1565959562|0|0
BHIT|MNC Investama Tbk.|38902106607|3890210660|102000|1600
BIKA|Binakarya Jaya Abadi Tbk.|592280000|592280000|2650000|2650000
BIMA|Primarindo Asia Infrastructure Tbk.|86000000|86000000|0|0
BINA|Bank Ina Perdana Tbk.|2079000000|2079000000|0|0
BIPI|Benakat Integra Tbk.|36508170014|3650817001|0|0
BIPP|Bhuwanatala Indah Permai Tbk.|4669648436|4669648436|0|0
BIRD|Blue Bird Tbk.|2502100000|2502100000|286300|0
BISI|BISI International Tbk.|3000000000|3000000000|1000000|594800
